0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
pye 1.7908630168878382e-05 7.185327561120193e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
prudentialbach 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
proxmir 1.7908630168878382e-05 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 6.444710825825245e-06
provinci 1.7908630168878382e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
proportion 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
propan 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
proof 1.7908630168878382e-05 3.5926637805600965e-05 5.717307719794749e-05 3.0355232103693473e-05 1.288942165165049e-05
pronounc 7.163452067551353e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
procur 1.7908630168878382e-05 1.7963318902800482e-05 4.2879807898460615e-05 2.2766424077770105e-05 1.9334132477475734e-05
pretti 3.5817260337756763e-05 7.185327561120193e-05 2.8586538598973743e-05 1.5177616051846737e-05 6.444710825825245e-06
prepay 1.7908630168878382e-05 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 1.9334132477475734e-05
ppg 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
potato 1.7908630168878382e-05 0.00010777991341680289 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
polyest 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
pollut 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
polic 8.954315084439192e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
player 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
pittsburgh 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
pit 1.7908630168878382e-05 5.3889956708401444e-05 4.2879807898460615e-05 2.2766424077770105e-05 6.444710825825245e-06
piec 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
pickup 7.163452067551353e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
petrominer 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
pest 1.7908630168878382e-05 0.00010777991341680289 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
pensacola 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
penobscot 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
peavey 1.7908630168878382e-05 0.00010777991341680289 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
parsow 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
parcel 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
pantherella 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
panamanian 1.7908630168878382e-05 5.3889956708401444e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
palomino 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
pagex 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
oy 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
oxford 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
owen 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
overdu 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
oshman 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
orlean 1.7908630168878382e-05 0.00010777991341680289 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ordnanc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
oneil 1.7908630168878382e-05 1.7963318902800482e-05 5.717307719794749e-05 3.0355232103693473e-05 6.444710825825245e-06
older 1.7908630168878382e-05 5.3889956708401444e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
okeef 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
offshoot 5.3725890506635145e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
odger 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
nylex 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
nowak 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
noverco 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
novel 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
northeastern 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
nonoper 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
non 1.7908630168878382e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
nobodi 5.3725890506635145e-05 1.7963318902800482e-05 4.2879807898460615e-05 2.2766424077770105e-05 1.288942165165049e-05
nilsson 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
nikko 1.7908630168878382e-05 1.7963318902800482e-05 8.575961579692123e-05 4.553284815554021e-05 6.444710825825245e-06
nic 1.7908630168878382e-05 1.7963318902800482e-05 8.575961579692123e-05 4.553284815554021e-05 6.444710825825245e-06
newslett 5.3725890506635145e-05 7.185327561120193e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
nervous 1.7908630168878382e-05 1.7963318902800482e-05 8.575961579692123e-05 4.553284815554021e-05 6.444710825825245e-06
neighbour 7.163452067551353e-05 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 6.444710825825245e-06
ncr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
ncb 1.7908630168878382e-05 1.7963318902800482e-05 4.2879807898460615e-05 2.2766424077770105e-05 2.577884330330098e-05
nbc 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
nanc 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
murphi 8.954315084439192e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
multiyear 1.7908630168878382e-05 8.981659451400241e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mulroney 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mti 1.7908630168878382e-05 1.7963318902800482e-05 8.575961579692123e-05 4.553284815554021e-05 6.444710825825245e-06
morrison 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
montana 3.5817260337756763e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
monkey 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
moin 1.7908630168878382e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
mlndlr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mize 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mixtur 1.7908630168878382e-05 1.7963318902800482e-05 5.717307719794749e-05 3.0355232103693473e-05 6.444710825825245e-06
ministeri 5.3725890506635145e-05 5.3889956708401444e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
milan 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mickelberri 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
michel 1.7908630168878382e-05 1.7963318902800482e-05 5.717307719794749e-05 3.0355232103693473e-05 1.288942165165049e-05
mge 1.7908630168878382e-05 0.00010777991341680289 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mexicano 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
metallgesellschaft 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
meston 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
messag 1.7908630168878382e-05 7.185327561120193e-05 2.8586538598973743e-05 1.5177616051846737e-05 1.288942165165049e-05
merit 1.7908630168878382e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mercuri 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
mercal 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
men 5.3725890506635145e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
mee 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mediq 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
measurex 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
mdc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
mcv 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mcgill 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mcfarland 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mcdermott 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mccrori 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mccormack 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mcandrew 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
mattress 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
marriott 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
marlin 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
maritim 5.3725890506635145e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
marietta 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
mapl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
manila 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
magnitud 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
madagascar 7.163452067551353e-05 5.3889956708401444e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
macmillan 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
macandrew 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lyle 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lusinchi 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lull 8.954315084439192e-05 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 6.444710825825245e-06
lufkin 1.7908630168878382e-05 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 1.288942165165049e-05
luckey 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
ltwlukl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltunion 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lttscol 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltt 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
ltsrd 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltshc 0.00010745178101327029 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltrev 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltprogress 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltpgloa 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltpep 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltmrc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
ltmm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltmhc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltma 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
ltkm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
ltklma 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthillard 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthex 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
ltgm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
ltffmc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltelder 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltek 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lteaf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltdmp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.866826495495147e-05
ltdelhi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcsra 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcpl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
ltclg 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcb 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcag 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltbnr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltbkn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
ltbcoml 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltastral 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltami 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lone 1.7908630168878382e-05 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
